target_id	length	eff_length	est_counts	tpm
Solyc09g065190.2.1	2472	2273	1494	24.1031
Solyc09g065200.3.1	1414	1215	588	17.7469
Solyc09g065210.3.1	2538	2339	2105	33.0023
Solyc09g065230.1.1	177	17.866	0	0
Solyc09g065240.3.1	1666	1467	1963	49.0696
Solyc09g065250.2.1	962	763	0	0
Solyc09g065260.2.1	729	530	0	0
Solyc09g065270.3.1	1001	802	383	17.5124
Solyc09g065280.3.1	2325	2126	726	12.5226
Solyc09g065290.3.1	489	290	0	0
Solyc09g065300.3.1	606	407	0	0
Solyc09g065305.1.1	195	22.8744	0	0
Solyc09g065310.1.1	195	22.8744	0	0
Solyc09g065320.2.1	561	362	0	0
Solyc09g065330.3.1	1389	1190	14504	446.954
Solyc09g065340.3.1	6149	5950	986	6.0769
Solyc09g065350.1.1	489	290	0	0
Solyc09g065360.3.1	2480	2281	0	0
Solyc09g065370.2.1	1196	997	428	15.7424
Solyc09g065380.2.1	1054	855	2883	123.652
Solyc09g065383.1.1	195	22.8744	0	0
Solyc09g065390.1.1	555	356	0	0
Solyc09g065400.2.1	2190	1991	295	5.43342
Solyc09g065405.1.1	249	53.2273	0	0
Solyc09g065410.3.1	1755	1556	2	0.0471349
Solyc09g065420.3.1	767	568	0	0
Solyc09g065430.3.1	745	546	164	11.0147
Solyc09g065440.3.1	889	690	1	0.0531463
Solyc09g065445.1.1	1013	814	0	0
Solyc09g065450.3.1	431	232	0	0
Solyc09g065453.1.1	281	82.2997	0	0
Solyc09g065455.1.1	444	245	0	0
Solyc09g065457.1.1	508	309	0	0
Solyc09g065470.3.1	1800	1601	0	0
Solyc09g065480.2.1	2935	2736	1004	13.4567
Solyc09g065490.2.1	2780	2581	3	0.0426241
Solyc09g065493.1.1	309	110.015	0	0
Solyc09g065497.1.1	546	347	0	0
Solyc09g065510.3.1	996	797	10.2586	0.472013
Solyc09g065520.3.1	3651	3452	3930.74	41.7567
Solyc09g065530.1.1	201	24.9909	0	0
Solyc09g065540.3.1	5623	5424	2293	15.5027
Solyc09g065550.3.1	7108	6909	29568.1	156.939
Solyc09g065560.3.1	9837	9638	1.86756	0.00710576
Solyc09g065570.3.1	2478	2279	891	14.3369
Solyc09g065580.3.1	1692	1493	169	4.15097
Solyc09g065600.3.1	980	781	24.8291	1.16582
Solyc09g065590.3.1	1593	1394	435	11.4432
Solyc09g065595.1.1	1044	845	459.171	19.9269
Solyc09g065610.2.1	799	600	8	0.488946
Solyc09g065615.1.1	609	410	0	0
Solyc09g065620.3.1	1525	1326	0	0
Solyc09g065630.3.1	2951	2752	363	4.83705
Solyc09g065640.3.1	5342	5143	6736	48.0295
Solyc09g065645.1.1	276	77.4659	0	0
Solyc09g065650.3.1	3714	3515	808	8.42963
Solyc09g065655.1.1	324	125.002	260	76.2743
Solyc09g065660.3.1	2536	2337	125	1.96143
Solyc09g065670.3.1	1829	1630	0	0
Solyc09g065680.1.1	213	30.0561	0	0
Solyc09g065690.3.1	1879	1680	619	13.5115
Solyc09g065700.3.1	12107	11908	7765	23.9125
Solyc09g065710.1.1	2817	2618	0	0
Solyc09g065720.3.1	3190	2991	1454	17.8267
Solyc09g065730.3.1	1378	1179	313	9.73538
Solyc09g065740.2.1	3886	3687	0	0
Solyc09g065750.3.1	1093	894	0	0
Solyc09g065755.1.1	1446	1247	6051	177.944
Solyc09g065760.3.1	2176	1977	9	0.166939
Solyc09g065770.1.1	1053	854	2	0.0858805
Solyc09g065780.3.1	1466	1267	0	0
Solyc09g065790.1.1	531	332	497	54.896
Solyc09g065800.3.1	1359	1160	0	0
Solyc09g065810.3.1	3074	2875	4239	54.0689
Solyc09g065820.3.1	1538	1339	740	20.2663
Solyc09g065830.3.1	1617	1418	6371	164.761
Solyc09g065840.3.1	2293	2094	442	7.74048
Solyc09g065850.3.1	3696	3497	0	0
Solyc09g065860.3.1	1481	1282	112	3.2037
Solyc09g065870.3.1	3129	2930	355	4.44307
Solyc09g065880.3.1	2007	1808	906	18.376
Solyc09g065883.1.1	380	181	0	0
Solyc09g065890.3.1	1475	1276	1562	44.8903
Solyc09g065900.3.1	2100	1901	2039	39.333
Solyc09g065910.2.1	521	322	7	0.797195
Solyc09g065920.3.1	1582	1383	0	0
Solyc09g065930.3.1	884	685	133	7.12006
Solyc09g065940.3.1	845	646	4.00172	0.227163
Solyc09g065950.3.1	1278	1079	1391.41	47.2887
Solyc09g065955.1.1	399	200	46	8.43432
Solyc09g065990.3.1	3196	2997	333	4.07455
Solyc09g066000.1.1	531	332	0	0
Solyc09g066010.3.1	2085	1886	500	9.72189
Solyc09g066030.2.1	2723	2524	0	0
Solyc09g066040.1.1	381	182	0	0
Solyc09g066045.1.1	342	143	0	0
Solyc09g066050.2.1	1734	1535	0	0
Solyc09g066060.2.1	866	667	0	0
Solyc09g066070.3.1	1492	1293	267	7.57243
Solyc09g066080.2.1	2029	1830	392.828	7.87179
Solyc09g066100.3.1	1254	1055	7354	255.619
Solyc09g066110.2.1	393	194	0	0
Solyc09g066120.3.1	2115	1916	532	10.1821
Solyc09g066130.3.1	2147	1948	644	12.1233
Solyc09g066140.3.1	5650	5451	1110	7.4674
Solyc09g066145.1.1	249	53.2273	0	0
Solyc09g066150.1.1	1509	1310	0	0
Solyc09g066155.1.1	1449	1250	0	0
Solyc09g066180.1.1	1110	911	0	0
Solyc09g066210.3.1	1516	1317	257	7.15599
Solyc09g066220.1.1	279	80.3587	0	0
Solyc09g066230.1.1	486	287	0	0
Solyc09g066250.1.1	405	206	0	0
Solyc09g066260.3.1	317	118.006	0	0
Solyc09g066270.3.1	1376	1177	0	0
Solyc09g066280.3.1	3690	3491	829	8.70817
Solyc09g066290.3.1	4792	4593	389	3.10581
Solyc09g066300.2.1	993	794	0	0
Solyc09g066310.3.1	996	797	320	14.7236
Solyc09g066320.2.1	921	722	0	0
Solyc09g066330.2.1	237	44.1265	0	0
Solyc09g066340.1.1	396	197	0	0
Solyc09g066350.1.1	471	272	0	0
Solyc09g066360.1.1	582	383	0	0
Solyc09g066370.1.1	1509	1310	0	0
Solyc09g066380.2.1	258	60.8345	0	0
Solyc09g066390.1.1	435	236	0	0
Solyc09g066400.2.1	1555	1356	0	0
Solyc09g066410.2.1	1602	1403	0	0
Solyc09g066420.3.1	2329	2130	164	2.82349
Solyc09g066430.3.1	971	772	11313	537.382
Solyc09g066440.3.1	2206	2007	3890	71.0763
Solyc09g066450.2.1	1458	1259	0	0
Solyc09g066460.3.1	1697	1498	1571	38.458
Solyc09g066470.3.1	1407	1208	3164	96.0488
Solyc09g066500.3.1	8006	7807	3476.85	16.3314
Solyc09g066505.1.1	378	179	0.00986966	0.00202196
Solyc09g066490.3.1	1134	935	3510.83	137.696
Solyc09g066495.1.1	479	280	605.302	79.275
Solyc09g025200.2.1	1070	871	0	0
Solyc09g025210.3.1	1711	1512	0	0
Solyc09g025220.2.1	1533	1334	782	21.4968
Solyc09g025230.3.1	1654	1455	1219	30.723
Solyc09g025240.3.1	1542	1343	718	19.6052
Solyc09g025245.1.1	1188	989	0	0
Solyc09g025250.3.1	1218	1019	3619	130.238
Solyc09g025260.3.1	3567	3368	381	4.14835
Solyc09g025270.3.1	3419	3220	1336	15.215
Solyc09g025280.1.1	516	317	0	0
Solyc09g025310.3.1	1304	1105	1	0.0331864
Solyc09g072500.1.1	210	28.6775	0	0
Solyc09g072510.1.1	612	413	0	0
Solyc09g072530.1.1	165	15.3999	0	0
Solyc09g072540.1.1	654	455	0	0
Solyc09g072550.2.1	1350	1151	0	0
Solyc09g072560.3.1	1786	1587	0	0
Solyc09g072570.3.1	2307	2108	3770	65.5833
Solyc09g072580.3.1	919	720	8	0.407455
Solyc09g072590.3.1	1017	818	942	42.2299
Solyc09g072583.1.1	576	377	0	0
Solyc09g072587.1.1	534	335	0	0
Solyc09g072600.2.1	229	38.8143	0	0
Solyc09g072610.3.1	2883	2684	5	0.068314
Solyc09g072620.3.1	2242	2043	2311	41.4815
Solyc09g072630.3.1	1603	1404	0	0
Solyc09g072640.3.1	3834	3635	2	0.0201766
Solyc09g072650.3.1	3101	2902	205	2.59047
Solyc09g072655.1.1	303	104.031	0	0
Solyc09g072660.3.1	2202	2003	0	0
Solyc09g072670.3.1	1359	1160	1802	56.9664
Solyc09g072680.2.1	1379	1180	3	0.0932313
Solyc09g072690.1.1	1707	1508	0	0
Solyc09g072700.3.1	976	777	37	1.74624
Solyc09g072710.3.1	3129	2930	1071	13.4043
Solyc09g072720.2.1	2527	2328	0	0
Solyc09g072730.2.1	732	533	0	0
Solyc09g072725.1.1	1362	1163	0	0
Solyc09g072750.2.1	692	493	0	0
Solyc09g072770.1.1	612	413	0	0
Solyc09g072780.2.1	1905	1706	0	0
Solyc09g072790.3.1	2005	1806	0	0
Solyc09g072800.3.1	1691	1492	1461	35.909
Solyc09g072820.3.1	7184	6985	767	4.02672
Solyc09g072810.3.1	3660	3461	0	0
Solyc09g072813.1.1	303	104.031	0	0
Solyc09g072817.1.1	237	44.1265	0	0
Solyc09g072830.3.1	2807	2608	1131	15.9029
Solyc09g072840.2.1	2192	1993	0	0
Solyc09g072860.2.1	2604	2405	43	0.655656
Solyc09g072870.3.1	1463	1264	8064.28	233.96
Solyc09g072873.1.1	375	176	0	0
Solyc09g072877.1.1	396	197	0	0
Solyc09g072880.3.1	1131	932	0	0
Solyc09g072885.1.1	186	20.1432	0	0
Solyc09g072890.2.1	4391	4192	1570	13.7341
Solyc09g072900.3.1	1072	873	45	1.89026
Solyc09g072910.2.1	1314	1115	0	0
Solyc09g072920.1.1	558	359	0	0
Solyc09g072930.1.1	1161	962	0	0
Solyc09g072940.2.1	858	659	0	0
Solyc09g072950.1.1	483	284	0	0
Solyc09g072960.1.1	933	734	0	0
Solyc09g072970.3.1	1079	880	327	13.6266
Solyc09g072980.2.1	1840	1641	967	21.6093
Solyc09g072990.3.1	2049	1850	643.742	12.7603
Solyc09g073000.3.1	2913	2714	10274.3	138.824
Solyc09g073010.2.1	1131	932	0	0
Solyc09g073020.1.1	153	13.4437	0	0
Solyc09g073030.3.1	993	794	0	0
Solyc09g073040.3.1	1079	880	0	0
Solyc09g074040.1.1	627	428	0	0
Solyc09g074050.3.1	3724	3525	4507	46.8868
Solyc09g074060.3.1	1363	1164	1468	46.2483
Solyc09g074070.1.1	150	13.0193	0	0
Solyc09g074080.2.1	990	791	0	0
Solyc09g074090.3.1	1652	1453	167	4.21476
Solyc09g074095.1.1	552	353	2	0.207768
Solyc09g074100.3.1	1394	1195	2	0.061374
Solyc09g074110.3.1	927	728	103	5.18834
Solyc09g074113.1.1	6848	6649	2276	12.5527
Solyc09g074120.2.1	1629	1430	0	0
Solyc09g074130.2.1	1989	1790	0	0
Solyc09g074140.2.1	3400	3201	0	0
Solyc09g074150.2.1	1359	1160	0	0
Solyc09g074160.1.1	183	19.3378	0	0
Solyc09g074170.2.1	354	155	0	0
Solyc09g074175.1.1	699	500	0	0
Solyc09g074180.3.1	789	590	0	0
Solyc09g074185.1.1	1029	830	148.197	6.54763
Solyc09g074190.2.1	3423	3224	0	0
Solyc09g074200.2.1	4486	4287	0	0
Solyc09g074210.3.1	2075	1876	1646	32.1751
Solyc09g074220.2.1	666	467	0	0
Solyc09g074230.3.1	1910	1711	1124	24.0901
Solyc09g074235.1.1	207	27.3759	0	0
Solyc09g074240.1.1	1917	1718	18	0.384213
Solyc09g074250.3.1	2089	1890	328	6.36406
Solyc09g074270.3.1	2702	2503	1484	21.7418
Solyc09g074260.1.1	1188	989	0	0
Solyc09g074280.1.1	1383	1184	2	0.0619442
Solyc09g074290.1.1	1425	1226	567	16.9596
Solyc09g074300.1.1	429	230	814	129.783
Solyc09g074310.3.1	1277	1078	162	5.51085
Solyc09g074320.3.1	4458	4259	6517.81	56.1198
Solyc09g074330.3.1	8574	8375	1989.79	8.71254
Solyc09g074340.3.1	2137	1938	685	12.9616
Solyc09g074350.1.1	510	311	71	8.37183
Solyc09g074360.3.1	2101	1902	5138	99.0617
Solyc09g074365.1.1	312	113.011	3143	1019.88
Solyc09g074370.3.1	948	749	143	7.00127
Solyc09g074380.3.1	2803	2604	338	4.7599
Solyc09g074390.2.1	948	749	0	0
Solyc09g074400.3.1	1630	1431	2266	58.0688
Solyc09g074410.3.1	1083	884	512	21.2393
Solyc09g074420.3.1	2427	2228	1181	19.4382
Solyc09g074430.3.1	1245	1046	31	1.08681
Solyc09g074440.3.1	246	50.8321	0	0
Solyc09g074450.1.1	399	200	1	0.183355
Solyc09g074460.2.1	885	686	1413	75.5336
Solyc09g074470.3.1	1587	1388	424	11.2021
Solyc09g074500.2.1	249	53.2273	0	0
Solyc09g074505.1.1	2045	1846	599.335	11.9058
Solyc09g074510.3.1	2555	2356	2669.67	41.5531
Solyc09g074520.3.1	2326	2127	1557	26.8438
Solyc09g074530.3.1	1159	960	0	0
Solyc09g074540.3.1	127	10.4162	0	0
Solyc09g074550.3.1	927	728	0	0
Solyc09g074560.3.1	1840	1641	268	5.98892
Solyc09g074570.1.1	321	122.003	0	0
Solyc09g074580.1.1	309	110.015	0	0
Solyc09g074590.1.1	309	110.015	0	0
Solyc09g074600.1.1	309	110.015	0	0
Solyc09g074610.3.1	1687	1488	0	0
Solyc09g074620.3.1	1532	1333	163	4.48415
Solyc09g074630.3.1	4654	4455	140.353	1.1553
Solyc09g074640.3.1	1858	1659	316.647	6.99925
Solyc09g074650.3.1	1675	1476	5	0.124224
Solyc09g074660.3.1	3079	2880	529	6.73574
Solyc09g074663.1.1	303	104.031	0	0
Solyc09g074667.1.1	591	392	0	0
Solyc09g074670.3.1	5667	5468	1269.87	8.51635
Solyc09g074680.3.1	2918	2719	5467	73.7331
Solyc09g074690.3.1	1332	1133	144	4.66074
Solyc09g074700.2.1	174	17.1937	0	0
Solyc09g074710.2.1	700	501	152	11.1257
Solyc09g074730.2.1	3233	3034	1698	20.5232
Solyc09g074740.2.1	967	768	316	15.0886
Solyc09g074750.3.1	997	798	37	1.70028
Solyc09g074760.1.1	417	218	0	0
Solyc09g074765.1.1	309	110.015	0	0
Solyc09g074770.1.1	249	53.2273	0	0
Solyc09g074780.3.1	1948	1749	3	0.0629005
Solyc09g074790.2.1	2220	2021	0	0
Solyc09g074795.1.1	243	48.5146	0	0
Solyc09g074800.2.1	2460	2261	0	0
Solyc09g074810.3.1	576	377	209	20.3295
Solyc09g074820.3.1	2675	2476	379	5.61321
Solyc09g074830.3.1	2077	1878	0	0
Solyc09g074840.3.1	1727	1528	3	0.071998
Solyc09g074850.3.1	837	638	647	37.1883
Solyc09g074860.3.1	1470	1271	0	0
Solyc09g074855.1.1	1572	1373	911.158	24.3358
Solyc09g074870.3.1	905	706	2492.84	129.483
Solyc09g074880.3.1	1706	1507	4	0.097335
Solyc09g074890.1.1	357	158	120	27.8514
Solyc09g074900.3.1	1810	1611	1031	23.4685
Solyc09g074910.1.1	597	398	0	0
Solyc09g074920.3.1	1397	1198	0	0
Solyc09g074930.3.1	1329	1130	850	27.5844
Solyc09g074940.2.1	2295	2096	166	2.90428
Solyc09g074950.3.1	4981	4782	9916	76.0413
Solyc09g074960.1.1	1821	1622	0	0
Solyc09g074990.3.1	3768	3569	226.375	2.32598
Solyc09g074970.3.1	1164	965	824.625	31.3366
Solyc09g075000.3.1	1400	1201	813	24.8239
Solyc09g075010.3.1	1695	1496	8508	208.554
Solyc09g075020.3.1	5112	4913	2167	16.1746
Solyc09g075030.3.1	1075	876	1960	82.0492
Solyc09g075040.3.1	1446	1247	771	22.6731
Solyc09g075050.2.1	680	481	0	0
Solyc09g075060.3.1	1952	1753	4	0.0836759
Solyc09g075070.3.1	1964	1765	3058	63.5353
Solyc09g075080.3.1	1890	1691	702	15.2235
Solyc09g075090.1.1	918	719	4035	205.796
Solyc09g075100.3.1	881	682	128	6.88253
Solyc09g075120.3.1	1768	1569	41832	977.705
Solyc09g075110.1.1	192	21.9082	0	0
Solyc09g075130.3.1	875	676	4249	230.495
Solyc09g075140.3.1	1378	1179	401	12.4725
Solyc09g075150.3.1	1014	815	4775	214.851
Solyc09g075160.3.1	994	795	1524	70.2976
Solyc09g075180.3.1	3313	3114	3648	42.9594
Solyc09g075170.1.1	1350	1151	0	0
Solyc09g075190.3.1	2708	2509	201	2.93777
Solyc09g075200.3.1	1372	1173	1430	44.7054
Solyc09g075210.3.1	1432	1233	8813	262.11
Solyc09g075220.1.1	552	353	7	0.727186
Solyc09g075230.1.1	516	317	0	0
Solyc09g075260.3.1	792	593	0	0
Solyc09g075270.1.1	360	161	0	0
Solyc09g075280.2.1	2511	2312	3090	49.0109
Solyc09g075290.3.1	987	788	14412	670.688
Solyc09g075300.3.1	1253	1054	1629	56.6765
Solyc09g075310.2.1	90	7.80345	0	0
Solyc09g075320.1.1	597	398	1	0.0921381
Solyc09g075330.3.1	1950	1751	3218	67.3942
Solyc09g075350.3.1	1796	1597	4248	97.5443
Solyc09g075360.3.1	2062	1863	2033	40.0172
Solyc09g075370.3.1	1290	1091	1116.41	37.5252
Solyc09g075390.3.1	3838	3639	1178.83	11.8793
Solyc09g075380.1.1	432	233	0	0
Solyc09g075400.3.1	1579	1380	0	0
Solyc09g075410.3.1	1343	1144	8539	273.718
Solyc09g075420.3.1	830	631	5	0.290578
Solyc09g075430.3.1	2156	1957	26667.8	499.712
Solyc09g075440.3.1	2394	2195	1204.15	20.1173
Solyc09g075445.1.1	195	22.8744	0	0
Solyc09g075450.3.1	2157	1958	7899	147.939
Solyc09g075460.3.1	1993	1794	1172	23.9567
Solyc09g075470.2.1	460	261	0	0
Solyc09g075480.3.1	3897	3698	1905	18.8908
Solyc09g075490.3.1	1645	1446	815	20.6686
Solyc09g075500.3.1	1855	1656	3	0.0664329
Solyc09g075510.3.1	1633	1434	272	6.95572
Solyc09g075530.3.1	3527	3328	58	0.639097
Solyc09g075540.1.1	1959	1760	0	0
Solyc09g075550.3.1	3982	3783	2803	27.1712
Solyc09g075560.1.1	1104	905	386	15.6409
Solyc09g075570.1.1	429	230	3	0.478317
Solyc09g075580.1.1	486	287	420	53.6648
Solyc09g075590.1.1	471	272	0	0
Solyc09g075600.2.1	810	611	0	0
Solyc09g075610.3.1	661	462	1	0.0793744
Solyc09g075620.2.1	1579	1380	1	0.0265732
Solyc09g075640.3.1	4267	4068	544	4.90389
Solyc09g075630.1.1	276	77.4659	0	0
Solyc09g075650.3.1	2509	2310	0	0
Solyc09g075660.3.1	1689	1490	37	0.910621
Solyc09g075665.1.1	351	152	0	0
Solyc09g075670.1.1	951	752	190	9.26527
Solyc09g075680.1.1	993	794	385	17.7813
Solyc09g075690.1.1	990	791	0	0
Solyc09g075700.1.1	987	788	0	0
Solyc09g075710.1.1	984	785	0	0
Solyc09g075720.3.1	1939	1740	3728	78.5686
Solyc09g075730.3.1	2228	2029	2827	51.0936
Solyc09g075740.1.1	717	518	109	7.71648
Solyc09g075750.1.1	996	797	2	0.0920225
Solyc09g075760.3.1	4392	4193	3668	32.0794
Solyc09g075770.2.1	315	116.007	0	0
Solyc09g075780.2.1	494	295	0	0
Solyc09g075790.3.1	1224	1025	766	27.4048
Solyc09g075795.1.1	324	125.002	0	0
Solyc09g075800.3.1	3262	3063	2689.98	32.2051
Solyc09g075810.3.1	1754	1555	154.021	3.63221
Solyc09g075820.3.1	1987	1788	6092	124.944
Solyc09g075830.3.1	5948	5749	13799	88.0192
Solyc09g075840.3.1	328	129.001	0	0
Solyc09g075850.3.1	2183	1984	2063	38.1312
Solyc09g075860.3.1	4200	4001	336	3.07959
Solyc09g075870.2.1	3102	2903	8400	106.11
Solyc09g075880.3.1	462	263	0	0
Solyc09g075890.3.1	1017	818	105	4.70715
Solyc09g075900.3.1	1573	1374	0	0
Solyc09g075910.1.1	2358	2159	0	0
Solyc09g075920.1.1	2361	2162	0	0
Solyc09g075930.2.1	2162	1963	1486	27.7601
Solyc09g075940.3.1	2220	2021	0	0
Solyc09g075950.1.1	1731	1532	0	0
Solyc09g075960.1.1	912	713	523	26.8989
Solyc09g075970.3.1	1601	1402	1	0.0261562
Solyc09g075980.3.1	2136	1937	0	0
Solyc09g075990.3.1	946	747	1	0.049091
Solyc09g076000.3.1	2805	2606	285	4.01045
Solyc09g076010.3.1	6046	5847	829	5.19929
Solyc09g076020.3.1	2164	1965	324	6.04651
Solyc09g076030.3.1	962	763	0	0
Solyc09g076040.3.1	3110	2911	1091	13.7437
Solyc09g076050.3.1	1886	1687	5028	109.296
Solyc09g082050.3.1	3996	3797	2432	23.488
Solyc09g082060.3.1	1571	1372	41045	1097.06
Solyc09g082065.1.1	543	344	0	0
Solyc09g082080.1.1	636	437	0	0
Solyc09g082090.1.1	288	89.1545	0	0
Solyc09g082085.1.1	1217	1018	0	0
Solyc09g082100.3.1	1099	900	0	0
Solyc09g082110.3.1	1078	879	0	0
Solyc09g082120.3.1	555	356	93	9.57977
Solyc09g082130.3.1	1531	1332	179	4.92801
Solyc09g082140.3.1	1895	1696	423	9.14612
Solyc09g082150.1.1	330	131.001	0	0
Solyc09g082160.3.1	1218	1019	518	18.6414
Solyc09g082170.3.1	3875	3676	443.124	4.4205
Solyc09g082180.3.1	2921	2722	359.876	4.84828
Solyc09g082190.1.1	351	152	0	0
Solyc09g082200.2.1	2174	1975	951	17.6578
Solyc09g082210.3.1	2079	1880	811	15.8192
Solyc09g082220.1.1	318	119.005	0	0
Solyc09g082230.1.1	555	356	0	0
Solyc09g082240.3.1	660	461	0	0
Solyc09g082250.2.1	1438	1239	0	0
Solyc09g082260.1.1	909	710	0	0
Solyc09g082270.3.1	676	477	151	11.6086
Solyc09g082280.3.1	1248	1049	3	0.104874
Solyc09g082290.3.1	1137	938	0	0
Solyc09g082300.3.1	1211	1012	0	0
Solyc09g082310.2.1	2120	1921	0	0
Solyc09g082320.3.1	1720	1521	6049	145.84
Solyc09g082330.2.1	1402	1203	0	0
Solyc09g082340.2.1	1998	1799	0	0
Solyc09g082350.1.1	360	161	0	0
Solyc09g082360.3.1	426	227	0	0
Solyc09g082370.3.1	2759	2560	1283	18.3785
Solyc09g082380.3.1	4859	4660	624.489	4.9143
Solyc09g082390.2.1	2543	2344	8.51093	0.13315
Solyc09g082395.1.1	225	36.3941	0	0
Solyc09g082400.2.1	2759	2560	0	0
Solyc09g082410.1.1	210	28.6775	0	0
Solyc09g082420.1.1	447	248	0	0
Solyc09g082430.1.1	291	92.1144	0	0
Solyc09g082440.1.1	279	80.3587	0	0
Solyc09g082450.1.1	2514	2315	83	1.31477
Solyc09g082460.3.1	1349	1150	1429	45.5677
Solyc09g082470.3.1	2409	2210	1109	18.4019
Solyc09g082480.2.1	600	401	0	0
Solyc09g082490.3.1	2372	2173	200	3.37515
Solyc09g082500.3.1	2848	2649	179	2.47796
Solyc09g082505.1.1	915	716	215	11.0115
Solyc09g082510.3.1	6358	6159	11913	70.9305
Solyc09g082520.3.1	1163	964	7092	269.783
Solyc09g082530.2.1	1143	944	526	20.4332
Solyc09g082540.3.1	1600	1401	1229	32.1689
Solyc09g082550.3.1	2340	2141	0	0
Solyc09g082560.3.1	1524	1325	1848	51.1456
Solyc09g082570.3.1	1186	987	1191	44.2504
Solyc09g082580.3.1	1933	1734	26	0.549853
Solyc09g082590.3.1	1259	1060	0	0
Solyc09g082600.2.1	930	731	0	0
Solyc09g082610.1.1	522	323	0	0
Solyc09g082620.3.1	324	125.002	0	0
Solyc09g082630.3.1	890	691	17	0.90218
Solyc09g082640.1.1	546	347	0	0
Solyc09g082650.3.1	1253	1054	3407	118.537
Solyc09g082660.3.1	1079	880	0	0
Solyc09g082670.3.1	1641	1442	0	0
Solyc09g082680.3.1	3467	3268	3574.86	40.1144
Solyc09g082690.3.1	8961	8762	313.136	1.31054
Solyc09g082700.2.1	681	482	0	0
Solyc09g082695.1.1	238	44.8343	0	0
Solyc09g082710.3.1	842	643	2675	152.558
Solyc09g082720.3.1	1591	1392	648	17.071
Solyc09g082730.4.1	1475	1276	4	0.114956
Solyc09g082740.1.1	288	89.1545	0	0
Solyc09g082750.1.1	291	92.1144	0	0
Solyc09g082760.3.1	1936	1737	0	0
Solyc09g082770.3.1	892	693	1683	89.0581
Solyc09g082780.3.1	1093	894	6613	271.259
Solyc09g082790.3.1	1054	855	1	0.04289
Solyc09g082800.3.1	3929	3730	1130	11.1094
Solyc09g082810.3.1	1008	809	0	0
Solyc09g082820.3.1	1430	1231	0	0
Solyc09g082830.3.1	3625	3426	712	7.62105
Solyc09g082840.1.1	414	215	0	0
Solyc09g082845.1.1	390	191	0	0
Solyc09g082850.1.1	150	13.0193	0	0
Solyc09g082860.3.1	4029	3830	3676	35.1965
Solyc09g082870.2.1	3090	2891	0	0
Solyc09g082880.2.1	915	716	0	0
Solyc09g082890.2.1	1149	950	0	0
Solyc09g082900.3.1	2788	2589	431	6.10475
Solyc09g098610.2.1	1600	1401	0	0
Solyc09g082910.1.1	501	302	0	0
Solyc09g082920.1.1	387	188	0	0
Solyc09g082930.1.1	333	134.001	0	0
Solyc09g082940.3.1	1070	871	222	9.34668
Solyc09g082950.1.1	975	776	805	38.0414
Solyc09g082960.1.1	336	137	0	0
Solyc09g082970.3.1	2499	2300	5165.63	82.3603
Solyc09g082975.1.1	948	749	3.36922	0.164957
Solyc09g082980.3.1	2088	1889	1848	35.875
Solyc09g082990.3.1	2609	2410	2155	32.7908
Solyc09g083000.3.1	1721	1522	1514	36.4782
Solyc09g083010.3.1	1055	856	0	0
Solyc09g083020.1.1	474	275	1	0.133349
Solyc09g083030.1.1	504	305	0	0
Solyc09g083040.1.1	507	308	0	0
Solyc09g083050.3.1	1871	1672	110	2.41256
Solyc09g083060.3.1	4901	4702	153	1.19325
Solyc09g083070.3.1	833	634	145	8.38689
Solyc09g083080.3.1	2096	1897	21686	419.213
Solyc09g083090.3.1	1305	1106	194	6.43234
Solyc09g083100.1.1	1305	1106	1	0.0331564
Solyc09g083105.1.1	629	430	0	0
Solyc09g083110.2.1	2919	2720	11	0.148302
Solyc09g083120.3.1	2438	2239	409	6.69872
Solyc09g083130.3.1	3100	2901	141	1.78235
Solyc09g083150.3.1	1154	955	4	0.153596
Solyc09g083160.3.1	664	465	0	0
Solyc09g083170.3.1	451	252	0	0
Solyc09g083180.3.1	596	397	0	0
Solyc09g083190.3.1	988	789	0	0
Solyc09g083200.3.1	2092	1893	215	4.16495
Solyc09g083210.3.1	1983	1784	1886	38.7676
Solyc09g083220.3.1	1579	1380	275	7.30762
Solyc09g083230.1.1	1146	947	7	0.271063
Solyc09g083240.3.1	647	448	77	6.30282
Solyc09g083260.3.1	1767	1568	359	8.39597
Solyc09g083270.3.1	1624	1425	883	22.7231
Solyc09g083280.3.1	1192	993	7474	276.011
Solyc09g083290.3.1	977	778	10628.9	500.992
Solyc09g083300.2.1	918	719	0	0
Solyc09g083310.2.1	2352	2153	0	0
Solyc09g083320.1.1	507	308	274	32.6229
Solyc09g083330.3.1	1684	1485	3.00135	0.0741162
Solyc09g083340.2.1	2638	2439	60.1783	0.904796
Solyc09g083350.3.1	3250	3051	435.822	5.23828
Solyc09g083360.3.1	2574	2375	1.39021	0.0214654
Solyc09g083370.3.1	1089	890	1111.61	45.802
Solyc09g083380.3.1	644	445	3140	258.757
Solyc09g083390.2.1	4299	4100	4159	37.1987
Solyc09g083400.3.1	2456	2257	2879	46.777
Solyc09g083410.3.1	1729	1530	378	9.05989
Solyc09g083420.3.1	2721	2522	2722	39.5791
Solyc09g083430.2.1	222	34.6815	0	0
Solyc09g083440.3.1	571	372	0	0
Solyc09g083445.1.1	618	419	0	0
Solyc09g084450.3.1	596	397	0	0
Solyc09g084460.3.1	645	446	0	0
Solyc09g084470.3.1	611	412	0	0
Solyc09g084465.1.1	916	717	0	0
Solyc09g084480.3.1	585	386	0	0
